asin,reviewerID,adjusted_rating,overall,overall_mean,new_reviewerID,new_asin
B00S86RLV4,A9FMVE0BS1L62,0.25,5,4.75,3006,1725
B00S8JQKEA,A3G3UE0P6T6JRD,0.166666667,5,4.833333333,3018,1726
B00S8JQKEA,A1BRCVMQ7C9CGJ,-0.5,4,4.5,2916,1726
B00S8KC8EK,A1J0UVGB72L993,0.166666667,5,4.833333333,2557,1727
B00S8LDM1M,A3LX2VT91TE1M1,0.2,5,4.8,2934,1728
B00S8LDM1M,A3QG0HA91HZWXK,0,5,5,2861,1728
B00S8U32OU,A18KGNU31FVEIN,2.25,5,2.75,3043,1729
B00S8WUD6I,A1DAE86MWE6OMW,0,5,5,470,1730
B00S8WUD6I,AAP5XCA30G532,0,5,5,496,1730
B00S8WUD6I,A3RDTNM03SH6TE,0,5,5,651,1730
B00SCQVRQK,A2F5S5IZ23PCNP,-0.75,3,3.75,2972,1731
B00SFQ6BM2,A2U9LQUHFDDVR6,0.5,5,4.5,2709,1732
B00SG733XK,A331BHAR0TRLWT,0,4,4,2022,1733
B00SGHZDBU,A12GRMDCCI9BSD,0,5,5,2846,1734
B00SH5WGNE,ASI6Y3IN52G9P,-0.857142857,4,4.857142857,497,1735
B00SH5WGNE,A2JQ02A3OV117X,0,5,5,2739,1735
B00SHK1IW4,A341NMKRHF8NK4,0,5,5,2151,1736
B00SIGOKEK,A3T15AD35VVLWC,0,5,5,2673,1737
B00SIXSDIW,A14S48CCSAO3GG,-3,1,4,2351,1738
B00SJHJWI2,AF3UTYRN35KL9,0,5,5,1018,1739
B00SJKXDWK,A2ZJZGD7G8SP5L,0,5,5,2893,1740
B00SJKX28U,A3KHFQ54ISAFBQ,0,5,5,2977,1741
B00SJKX28U,A1L0ADMPI0HUU2,0.428571429,5,4.571428571,2767,1741
B00SJKX6FY,A3KHFQ54ISAFBQ,0,5,5,2977,1742
B00SJKXAAA,A3KHFQ54ISAFBQ,0,5,5,2977,1743
B00SKDMGU6,A1UOP3I8BE70JJ,0,5,5,2686,1744
B00SKWG0OK,A1L0ADMPI0HUU2,0.428571429,5,4.571428571,2767,1745
B00SKWG0OK,A3K6852AILJ825,0,5,5,2841,1745
B00SKXZI6K,ACWVZKLB1RTD,1,5,4,2910,1746
B00SKXZI6K,A3I9P5FX92794B,0.4,5,4.6,2993,1746
B00SKYNQM2,A375TAA43GF70J,-2,1,3,3044,1747
B00SKYNQM2,A2J22CKR0RS9I5,-1,3,4,3045,1747
B00SKYNQM2,A221T2TQB6RRD5,-3.2,1,4.2,2192,1747
B00SLKFGKU,A27L93REBRTDAN,-1,1,2,3037,1748
B00SLX34R4,A2ZNLUO80HHS40,1,5,4,2678,1749
B00SNNR88I,AAXXRE1TT70XH,-0.5,4,4.5,2762,1750
B00SNNR88I,A2Y4PAVE9QOVFR,0,5,5,2738,1750
B00SNXTLFQ,A3PEOF0GX4EN38,0.5,4,3.5,3046,1751
B00SNXTLFQ,A1M1Y5UGONAW06,0.555555556,5,4.444444444,2421,1751
B00SO1096C,A203GP3E7MA206,0,5,5,2592,1752
B00SOXM2VA,A3F3X29MYZ8ARI,0,5,5,2683,1753
B00SQ3S6TA,A3UX85MQ2N6GN2,0.25,5,4.75,2731,1754
B00SQ3S6TA,AYIEJN573DL7X,-2,2,4,940,1754
B00SQ3S6TA,A3R8RBOJ425KM7,0.2,5,4.8,3047,1754
B00SQ3S6TA,AGMQCK3279U2P,1.75,5,3.25,2948,1754
B00SQ3S6TA,A1JZOL4I9MXQ3L,-0.75,3,3.75,2199,1754
B00SQ3S6TA,A1X5TZ8JNE5J6U,0.2,5,4.8,3024,1754
B00SRU6QSU,A1V0EQFHPFBX07,0,5,5,3017,1755
B00SRU6FJK,A1V0EQFHPFBX07,0,5,5,3017,1756
B00SS2QOOI,A1E5TS4G2REL77,0,5,5,2905,1757
B00SS2QOOI,A3V2NAG58DZBHL,-0.8,4,4.8,964,1757
B00SSBNJU6,A20JT47EZTXM30,0.2,5,4.8,1273,1758
B00STKR9YS,A1G3MTAU8Z6CNG,0.5,5,4.5,2930,1759
B00SU6HSGK,A1V0EQFHPFBX07,0,5,5,3017,1760
B00SUCA550,A29WGMIFXGLMAX,0,5,5,3034,1761
B00SUC9SQW,ARCCGXYM82JRG,0,4,4,3048,1762
B00SUCC0XK,A34B7GT56TE4CZ,0.2,5,4.8,3033,1763
B00SVDY1XA,A27L93REBRTDAN,-1,1,2,3037,1764
B00SVDX5W8,A16MXRFTZHDYRD,0.166666667,5,4.833333333,2760,1765
B00SVEQD44,A135AID7S9P7Q6,-2.25,2,4.25,2957,1766
B00SXCSFR2,A3TJLFLLJK81VV,0,5,5,2921,1767
B00SXTHBR0,A1YX4EVIFGRGAD,0.8,5,4.2,3010,1768
B00SYGL7BS,A1WPEU6FBN4J5,0.25,3,2.75,2938,1769
B00T3H3ALC,A29409ZLFH0EJB,0.25,5,4.75,3049,1770
B00T4JR96Q,A2TCMGDHOKBKDC,0,5,5,1311,1771
B00T4JR96Q,AENH50GW3OKDA,0.45,5,4.55,2172,1771
B00T535S50,A1D1LGLZ5I9TSK,0,5,5,2907,1772
B00T56JQWI,A7HJ8B47IIL3D,0,5,5,3050,1773
B00T5W0GKS,A1U8L4X1O2LXXF,0,5,5,2882,1774
B00T670JJU,AYQBH21IGLM5I,-2.25,1,3.25,2547,1775
B00T6JBPNC,A1RQVI2SMJFELQ,0,5,5,912,1776
B00T6TSCHE,A3QG0HA91HZWXK,0,5,5,2861,1777
B00T72SSTW,A3VMFWPD7BH272,-0.4,4,4.4,2701,1778
B00T7CCOLK,A1S0URKIT7K5OL,-0.75,4,4.75,2076,1779
B00T83843U,A1E5TS4G2REL77,0,5,5,2905,1780
B00T83843U,A27YBG8LOP3277,0,5,5,2935,1780
B00T9CJ83U,A290IJ0WM3AHYY,0.2,5,4.8,2675,1781
B00T9CJ83U,A2B7PG6P30GPZT,0.2,5,4.8,2755,1781
B00T9CJ83U,A2DJ4Z50VR3K39,0,5,5,3020,1781
B00T9YB674,AE5ERVWAS719F,0.25,5,4.75,2802,1782
B00T9YB674,AE5ERVWAS719F,-0.75,4,4.75,2802,1782
B00TA30HK6,A2L9ID2PK88X2R,0,4,4,2078,1783
B00TBXY0SK,A2GB94QUB404T3,-1.4,3,4.4,2754,1784
B00TBXT3GO,A3O28MP2KDOUOC,-2.25,2,4.25,2338,1785
B00TBXW8GG,A1KOU7IY7OFDRW,1.6,5,3.4,127,1786
B00TBXUZNE,A3CE6IS8KI6C3X,-0.5,4,4.5,2454,1787
B00TBXV2T0,AAXXRE1TT70XH,0.5,5,4.5,2762,1788
B00TBYMCPC,A3TRM64EVU29NB,0,5,5,3051,1789
B00TBXUXPO,AAXXRE1TT70XH,0.5,5,4.5,2762,1790
B00TE2M7II,AWZRUTD8V7SUE,0.2,5,4.8,1390,1791
B00TE2M7II,A3RNIX04XDSLY1,-1.5,3,4.5,2836,1791
B00TE2M7II,A3QE9YIIWWDIY3,1.75,4,2.25,1384,1791
B00TE2M7II,A1KNZP9U9YXFXF,0,5,5,2262,1791
B00TFABRE4,A2KWT6O18LED1A,2.333333333,5,2.666666667,2764,1792
B00TGH7YPM,A35GLRQ89X0WRD,0,5,5,277,1793
B00TGH7YPM,A38EDCGATXMRI3,0,5,5,387,1793
B00TGH7YPM,A3IRJA2MBOJ411,0,5,5,602,1793
B00TH802N6,AJ8GWVOHYS1AS,-2.2,1,3.2,2887,1794
B00TIP6XJU,A18XFML6EP8NUR,0,4,4,2897,1795
B00TIPFL66,A1G3MTAU8Z6CNG,0.5,5,4.5,2930,1796
B00TIQB3CQ,A1G3MTAU8Z6CNG,0.5,5,4.5,2930,1797
B00TJ6C2SE,AG3Y5X5REQ7XR,1,5,4,2162,1798
B00TJH2XHS,A1PCCRCOXCJPUP,0.25,5,4.75,2867,1799
B00TKR6MF6,A39SDJADHIN9IL,0,5,5,2725,1800
B00TMBRC0Y,A29EXH587NM1ZP,0.142857143,5,4.857142857,3042,1801
B00TP79D7A,AENH50GW3OKDA,0.45,5,4.55,2172,1802
B00TP843ZQ,AS13BSE2HKCKN,-1.75,2,3.75,2962,1803
B00TQY2PZE,A36NO3VPUCFUXS,0,5,5,2471,1804
B00TRMMWQ2,A2C6NMYU0M73R1,0,5,5,519,1805
B00TRMMWQ2,AJ0L2YAQRDPLN,0,5,5,588,1805
B00TRQMG50,A2O1HKVS743RGQ,1,5,4,116,1806
B00TUAMC4S,A3NSFR15EIP7RG,0,5,5,3052,1807
B00TUAVLSG,A3NSFR15EIP7RG,0,5,5,3052,1808
B00TUPGP5A,AS13BSE2HKCKN,1.25,5,3.75,2962,1809
B00TUPGP5A,A2KEYTWJMJUTVD,-1.75,2,3.75,2922,1809
B00TWYLCZ2,A2YKXSS79L6F2Q,0,5,5,2028,1810
B00TZ8XK1E,A2FBRED718N0OW,1,4,3,2601,1811
B00TZ8XK1E,ANBNE7HEDRLTI,0,4,4,1033,1811
B00U0EG3BG,AV8GBKXPU09BS,2.8,5,2.2,899,1812
B00U0PABWW,ARKPJG365L9YC,-1.4,3,4.4,1039,1813
B00U0PABWW,ACTDC173JRWGP,0.4,5,4.6,2899,1813
B00U1VSN98,A1LLWP1VLO9NVN,0.5,5,4.5,2571,1814
B00U1VSN98,A3PGXZ9FZ5TLOT,-1,1,2,2820,1814
B00U1VSN98,A2ZHAE5PTKU1R1,-1.25,1,2.25,2637,1814
B00U1VSN98,A3I0B1ZEW3WHHE,0,5,5,2958,1814
B00U1WC2JY,A3V6HHKSJODEJ9,-1,1,2,1526,1815
B00U1WC2JY,A2XZP9S5PUM5QP,0,5,5,672,1815
B00U21WRIK,A154ZSCWRV8FD9,-0.75,4,4.75,2813,1816
B00U52GXX6,A2ADXG2TOCBO5D,0.75,5,4.25,2705,1817
B00U6DL5PK,AUPNID1GKJB34,0,5,5,1660,1818
B00U9O6MT0,A2JTHXTQF6AHGA,-0.75,3,3.75,2979,1819
B00U9O6MT0,A2PV67SAALVAI4,0.2,5,4.8,2944,1819
B00UHDHALM,AML9BBDXHJFFM,1.6,5,3.4,3027,1820
B00UI5NIPG,A3IQDFRFZCAPU3,0,5,5,3053,1821
B00UIV8TYU,A83UL8JVYX0E0,0,5,5,2832,1822
B00UIVA0FG,A83UL8JVYX0E0,0,5,5,2832,1823
B00UIVKSE4,A2LN31NV81108B,1.25,5,3.75,2682,1824
B00UKW2X3A,A33SJPNFWFV9TP,1,5,4,2688,1825
B00UL38ZIA,A5ONS9SBYZIN7,0,5,5,2757,1826
B00UL4GGGC,A1EWZC0LM7TTSZ,-2,1,3,3054,1827
B00UL4GGGC,A2GYSBPPA0A01C,-2.444444444,1,3.444444444,2837,1827
B00UPOBQWC,AKMEY1BSHSDG7,-0.888888889,4,4.888888889,2409,1828
B00URZEVSU,A23YT6WQOIXD71,0.25,4,3.75,3032,1829
B00URZEVSU,A2DJ4Z50VR3K39,0,5,5,3020,1829
B00USKGXQW,A1EGCED01USBA9,0.095238095,5,4.904761905,2152,1830
B00UT0AFFG,AIIR8E34EDKCQ,0.083333333,5,4.916666667,1337,1831
B00UT0AFFG,A1JZOL4I9MXQ3L,0.25,4,3.75,2199,1831
B00UT0AFFG,A6P370Q9YB27F,0.4,5,4.6,1389,1831
B00UT0AFFG,A20ZCHB9EV90D4,-0.6,3,3.6,2695,1831
B00UT0AFFG,A1ADK2SKQOLO02,0.4,5,4.6,2936,1831
B00UT0AFFG,A3R3NUN0I5XM81,-0.75,4,4.75,2879,1831
B00UTX85JQ,A29EXH587NM1ZP,0.142857143,5,4.857142857,3042,1832
B00UTX85JQ,A1V5H6GOJ8T2UK,0,5,5,138,1832
B00UVZ58GA,A2YKWYC3WQJX5J,0.181818182,5,4.818181818,2193,1833
B00UW28UZS,A3QS37UWZZRXS6,0,5,5,2477,1834
B00UWB35UY,A3EZ4SUXGM5DKJ,0,5,5,366,1835
B00UWB35UY,A1ZH9XEBQIPLWT,0,5,5,479,1835
B00UWB35UY,A1JCF83VYDAIC7,0,5,5,643,1835
B00UWB35UY,A397WXW8JOK3RT,0,5,5,649,1835
B00UWB35UY,A313XPHJ3L9OPW,0.555555556,5,4.444444444,653,1835
B00UXH38G8,A8CGWGJ9OM58J,0,5,5,2742,1836
B00UZH5OLI,A1SCQZYKVCXJ5,0,5,5,1441,1837
B00V5O626Q,A3O1Q6T0QZVSGN,1,5,4,2529,1838
B00V6FYUPY,A1G3MTAU8Z6CNG,0.5,5,4.5,2930,1839
B00V7Q5C6I,AK2B8U8I0PV0I,0.25,4,3.75,2685,1840
B00V828RD6,A1ERDZ6PKJ1PEP,-2.25,2,4.25,2719,1841
B00V828RD6,A1LGR60X7C7XK9,0,5,5,3055,1841
B00V828RD6,A1PWYEL1R4LMAQ,0,5,5,1544,1841
B00V828RD6,ACJQXKFGENRXN,0.5,5,4.5,3038,1841
B00V82AG0S,A1LGR60X7C7XK9,0,5,5,3055,1842
B00V82AG0S,A2QYWOO8LOZSQZ,0,5,5,3056,1842
B00V8293OS,A3KR11BA7ZCH35,0.75,5,4.25,2943,1843
B00V8293OS,AVN3IS0QO66DG,1.333333333,5,3.666666667,2653,1843
B00V8293OS,A1DM0BGYZ4327Z,1.75,5,3.25,2823,1843
B00V8293OS,A1LGR60X7C7XK9,0,5,5,3055,1843
B00V8DH4KC,A2KWT6O18LED1A,0.333333333,3,2.666666667,2764,1844
B00V8DH4KC,A27L93REBRTDAN,-1,1,2,3037,1844
B00V8F0KVU,A1G3MTAU8Z6CNG,-3.5,1,4.5,2930,1845
B00V9PQMA2,A3R3NUN0I5XM81,0.25,5,4.75,2879,1846
B00V9PQMA2,A1VDW1QKSVN3MO,0,5,5,903,1846
B00VARTPKS,A1TEIICSK5IK0V,0,5,5,278,1847
B00VARTPKS,APQ1FY4E25XEP,0,5,5,291,1847
B00VARTPKS,A3A8F2URN7MEPR,0,5,5,327,1847
B00VARTPKS,A24A9FRVM8TQZS,0,5,5,575,1847
B00VARTPKS,A2TUCPCLHHLR6O,0,5,5,595,1847
B00VB5N3X4,A3DOVV4QK9GBPD,-0.8,1,1.8,2937,1848
B00VB5N3X4,A1JWCBOGNTMR3O,0.5,5,4.5,2838,1848
B00VF344X0,A35LMHYDT1ZR5Y,0.4,5,4.6,2124,1849
B00VF344X0,A221T2TQB6RRD5,0.8,5,4.2,2192,1849
B00VF344X0,A31G5ZTOGZ0R6H,0,5,5,1284,1849
B00VF344X0,A1RNFUNZKWJYAQ,0.5,3,2.5,3013,1849
B00VF344X0,AI757Z7LWG3AS,-2.2,2,4.2,2796,1849
B00VF344X0,A3TQ3RF7D0EZRW,1,5,4,2330,1849
B00VF344X0,AJH2VTLCWW98V,0.25,5,4.75,2077,1849
B00VF344X0,A1GZ1K8Y76B0AV,0,5,5,3057,1849
B00VF344X0,ANXT431V3MW4Z,-0.2,4,4.2,1487,1849
B00VF344X0,A3AXDI14LG6B63,-1.6,3,4.6,1034,1849
B00VF344X0,A1SO2EMQZA6OAM,0.4,5,4.6,2645,1849
B00VF344X0,ALFRMOGTO1K4M,-0.5,4,4.5,2125,1849
B00VF344X0,AR9NCY40FJG01,0,5,5,2749,1849
B00VF344X0,A1X5TZ8JNE5J6U,0.2,5,4.8,3024,1849
B00VG1AV5Q,A1118RD3AJD5KH,0,5,5,212,1850
B00VG1AV5Q,A3LR34UDLT38PG,0,5,5,315,1850
B00VG1AV5Q,AGXW8BFME8048,0,5,5,487,1850
B00VG1AV5Q,A29WQLB8ACNZ5T,0,5,5,508,1850
B00VG1AV5Q,A3980XKDL0SZEX,0,5,5,522,1850
B00VG1AV5Q,A34OON6ZYATX36,0,5,5,526,1850
B00VIPNWZQ,A3H7995C67CWTI,0.166666667,5,4.833333333,2594,1851
B00VJZSJ3U,A1B4SZX87THLCM,1.444444444,5,3.555555556,2986,1852
B00VJZSG8I,A1B4SZX87THLCM,1.444444444,5,3.555555556,2986,1853
B00VJZSLRE,AZQZIAWSFBHLW,0,4,4,2984,1854
B00VKAQDM8,A12GRMDCCI9BSD,0,5,5,2846,1855
B00VKARK8Y,A18XFML6EP8NUR,0,4,4,2897,1856
B00VKARK8Y,A12GRMDCCI9BSD,0,5,5,2846,1856
B00VKDSSLY,A1OE51UYUU4KR8,1.571428571,5,3.428571429,2353,1857
B00VKEPCBC,A3TTEZO5GE9BTT,1,5,4,2874,1858
B00VKEPCBC,A2FG2SC7XCYHWX,-3,1,4,71,1858
B00VKEPCBC,A1YK086L2U2TUB,-2.25,2,4.25,2463,1858
B00VKTLD9W,AR9NCY40FJG01,0,5,5,2749,1859
B00VSTFGFG,A3NVW7DPEEREYS,0.25,5,4.75,3058,1860
B00VTPL7M0,A1KSC91G9AIY2Z,-1.913043478,1,2.913043478,2190,1861
B00VU5QYF4,A2SZLPBSBNJ7QV,0,5,5,535,1862
B00VU5QYF4,A2Y7WFGH3JMUTR,0,5,5,556,1862
B00VU5QYF4,AR6HDXGSGHVKK,0,5,5,581,1862
B00VU5QYF4,A1WL02Q81VWPX6,0,5,5,598,1862
B00VV3UV2W,A11WQTPV352LGH,0.071428571,5,4.928571429,2997,1863
B00VVV8YW8,AI5EIS34J73QB,0.25,5,4.75,2143,1864
B00VVV8YW8,AROAJLNN9NHN8,1,5,4,2647,1864
B00VW0LYMA,A2WCJKPQJK7Q06,0.285714286,5,4.714285714,2365,1865
B00VWWM3NC,AI3PA3TRT40XM,-0.8,4,4.8,1421,1866
B00VWXOS02,A3R0K00OY46KRL,0,5,5,2994,1867
B00VX6U99W,AJ332EDOLEP97,0,5,5,3059,1868
B00VXEWBJK,A2SN6KLXIPLT9Q,-2,2,4,2717,1869
B00VY5W67K,A3N1UHEMRRT9,-1,3,4,3029,1870
B00VY5W67K,A39UODCNHFRQGL,0,1,1,3060,1870
B00VY5W67K,A1ML9A3IFQIV9G,-2.75,1,3.75,2756,1870
B00VYJVHO4,A1A3R2SG60TOR0,0,5,5,2896,1871
B00VZ65JHW,A3W08VKPNEQTA7,0,5,5,536,1872
B00W0HYPS4,A13OWBB6A1G57M,0.25,4,3.75,2455,1873
B00W0KU878,A3JM0PDD5UH5BE,0,5,5,3061,1874
B00W10550C,A2KYOC9YNAL3B6,-0.285714286,2,2.285714286,3062,1875
B00W10550C,A2D1LPEUCTNT8X,0.555555556,5,4.444444444,2590,1875
B00W1052RI,A2KYOC9YNAL3B6,-0.285714286,2,2.285714286,3062,1876
B00W1J4SFG,AX3W584MF8UTO,0.285714286,5,4.714285714,2732,1877
B00W1J4SFG,A34S5ZOE5WRZVL,-0.5,2,2.5,3005,1877
B00W259T7G,A1RVYGHAUU4DB7,0,4,4,1512,1878
B00W259T7G,AOTMP0OKJOUWI,0.333333333,5,4.666666667,2348,1878
B00W259T7G,AMUP8DYE7EAN2,-0.5,3,3.5,2223,1878
B00W259T7G,A3AZI828WJN1CD,0.625,5,4.375,2186,1878
B00W259T7G,A2MBLVMVDLHK1L,0,5,5,2978,1878
B00W259T7G,A1A25TP5D0L22V,-0.25,3,3.25,2629,1878
B00W259T7G,AY49JOXTLDOG2,-0.666666667,4,4.666666667,2403,1878
B00W259T7G,A1LINA8MCSONQL,-0.25,4,4.25,2009,1878
B00W259T7G,A3THYM7XMB8B0U,2.166666667,5,2.833333333,2661,1878
B00W259T7G,A5BJMAHZWGJ7N,0.6,5,4.4,2165,1878
B00W259T7G,ABQWMANK4AR63,0,3,3,2422,1878
B00W259T7G,A16Z2OECAUX8Z4,0.25,5,4.75,2181,1878
B00W259T7G,A37IRE9GZ0CZ7I,0.5,5,4.5,2608,1878
B00W259T7G,A1X3ESYZ79H59E,1.333333333,5,3.666666667,2182,1878
B00W259T7G,A3VBXQKRM7A4JR,0.5,5,4.5,3063,1878
B00W259T7G,AJPLUGSVMH21V,0.166666667,5,4.833333333,3064,1878
B00W259T7G,AJPLUGSVMH21V,0.166666667,5,4.833333333,3064,1878
B00W259T7G,AJPLUGSVMH21V,0.166666667,5,4.833333333,3064,1878
B00W259T7G,AJPLUGSVMH21V,0.166666667,5,4.833333333,3064,1878
B00W259T7G,AJPLUGSVMH21V,-0.833333333,4,4.833333333,3064,1878
B00W259T7G,AJPLUGSVMH21V,0.166666667,5,4.833333333,3064,1878
B00W259T7G,A2WO9BH74RQH8H,0,5,5,3065,1878
B00W259T7G,A2WO9BH74RQH8H,0,5,5,3065,1878
B00W259T7G,A2WO9BH74RQH8H,0,5,5,3065,1878
B00W259T7G,A2WO9BH74RQH8H,0,5,5,3065,1878
B00W259T7G,A3VBXQKRM7A4JR,0.5,5,4.5,3063,1878
B00W259T7G,A53A4J8EUU8EC,0,5,5,3066,1878
B00W259T7G,A53A4J8EUU8EC,0,5,5,3066,1878
B00W259T7G,A53A4J8EUU8EC,0,5,5,3066,1878
B00W259T7G,A53A4J8EUU8EC,0,5,5,3066,1878
B00W259T7G,A3VBXQKRM7A4JR,-0.5,4,4.5,3063,1878
B00W259T7G,ANV6I4XJX16A7,1,5,4,3067,1878
B00W259T7G,A3VBXQKRM7A4JR,-0.5,4,4.5,3063,1878
B00W259T7G,ALT912P4A1Q58,0.5,5,4.5,3068,1878
B00W259T7G,A3OXHLG6DIBRW8,0.3,5,4.7,2031,1878
B00W259T7G,A3OXHLG6DIBRW8,0.3,5,4.7,2031,1878
B00W259T7G,A3S3R88HA0HZG3,0.416666667,5,4.583333333,2033,1878
B00W259T7G,A2FNA5903D9E6Y,-1.25,3,4.25,2669,1878
B00W259T7G,ARXU3FESTWMJJ,0.5,5,4.5,2204,1878
B00W259T7G,AO6MLL9BTVD3D,-1.75,2,3.75,122,1878
B00W259T7G,A20B85W2RYRTQO,-0.333333333,4,4.333333333,945,1878
B00W259T7G,A36JO8IHKYBMMJ,1,5,4,2371,1878
B00W259T7G,A1MAI0TUIM3R2X,1.5,5,3.5,2370,1878
B00W259T7G,A2RQOO8VYAEZZG,0.5,5,4.5,2375,1878
B00W259T7G,A2YNPGFDPBKZ3L,-3.428571429,1,4.428571429,309,1878
B00W259T7G,A173YMJ9XFVRSY,0,5,5,2376,1878
B00W259T7G,A2TO2BN3P4C00L,1.333333333,5,3.666666667,2036,1878
B00W259T7G,A1ZBEIL78MLR9Z,-0.75,4,4.75,852,1878
B00W259T7G,A2CZ98V784SRJ0,0.888888889,5,4.111111111,1026,1878
B00W259T7G,AJD41FBJD9010,0,3,3,2142,1878
B00W259T7G,A1EVV74UQYVKRY,0.75,5,4.25,2103,1878
B00W259T7G,A33PVCHCQ2BTN0,0.625,5,4.375,2410,1878
B00W259T7G,AM83WJG9BE2EP,0.25,4,3.75,2665,1878
B00W259T7G,A15T9G38F589KM,0,4,4,2314,1878
B00W259T7G,A1AEPMPA12GUJ7,0,4,4,2379,1878
B00W259T7G,A2NX6MFZP8TM6S,1,5,4,2381,1878
B00W259T7G,A2NX6MFZP8TM6S,1,5,4,2381,1878
B00W259T7G,A1C0SOX7DPXY65,0.75,5,4.25,2389,1878
B00W259T7G,A2EXGRAA6QW96Z,0.166666667,5,4.833333333,2610,1878
B00W259T7G,A3FMPT5IH0CJ50,0,5,5,2620,1878
B00W259T7G,A1XCSAX4BRT89Y,1,4,3,2139,1878
B00W259T7G,A22CW0ZHY3NJH8,-0.347826087,4,4.347826087,137,1878
B00W259T7G,A3U029B8Z5WGI2,1,5,4,2406,1878
B00W259T7G,A2XAKGRUHIE2ZA,-1.25,3,4.25,2220,1878
B00W259T7G,A2JMJVNTBL7K7E,0.2,5,4.8,2609,1878
B00W259T7G,A3RNSX8VKC38WA,0.5,5,4.5,2864,1878
B00W259T7G,A30Z0GG96D11EO,-0.4,3,3.4,2564,1878
B00W259T7G,A2Q2A6JKY95RTP,0.2,4,3.8,2017,1878
B00W259T7G,A3EAP2VG0BVYWX,0,5,5,3069,1878
B00W259T7G,A1KEK09ZA6J9P8,0,4,4,2595,1878
B00W259T7G,A3EAP2VG0BVYWX,0,5,5,3069,1878
B00W259T7G,A3SLC8F6VIWXIR,0.4,5,4.6,2383,1878
B00W259T7G,A2YKWYC3WQJX5J,-0.818181818,4,4.818181818,2193,1878
B00W259T7G,AT53ZTTO707MB,-0.727272727,4,4.727272727,2618,1878
B00W259T7G,AT53ZTTO707MB,-0.727272727,4,4.727272727,2618,1878
B00W259T7G,A3BNMHRW2R35LK,0.666666667,5,4.333333333,2439,1878
B00W259T7G,A1P2XYD265YE21,0,5,5,2611,1878
B00W259T7G,A1P2XYD265YE21,0,5,5,2611,1878
B00W259T7G,A2K0MKLWH8RBGY,1,5,4,2408,1878
B00W259T7G,A2MJ8OL2FYN7CW,0,5,5,2624,1878
B00W259T7G,A2MJ8OL2FYN7CW,0,5,5,2624,1878
B00W259T7G,A2XNOB1T796Y6B,-0.25,4,4.25,2854,1878
B00W259T7G,ADS99W8WMEXZ2,0,5,5,3070,1878
B00W259T7G,AT53ZTTO707MB,0.272727273,5,4.727272727,2618,1878
B00W259T7G,A19XMHRB3G4DIR,0.666666667,5,4.333333333,2444,1878
B00W259T7G,A23GFTVIETX7DS,0.25,5,4.75,2295,1878
B00W259T7G,A3SLC8F6VIWXIR,-1.6,3,4.6,2383,1878
B00W259T7G,A2OAD5Y7MXUOFZ,1.5,5,3.5,2438,1878
B00W259T7G,AIBRTGBN07D6A,2,5,3,1520,1878
B00W259T7G,A28N2AWOVO2PB,0.6,5,4.4,2209,1878
B00W259T7G,A3PEOF0GX4EN38,0.5,4,3.5,3046,1878
B00W259T7G,A3I1BJIFFM4S21,-0.75,4,4.75,2613,1878
B00W259T7G,A23GFTVIETX7DS,0.25,5,4.75,2295,1878
B00W259T7G,A2W9I628I6SE1U,0.9,4,3.1,2210,1878
B00W259T7G,A3HOBP97RKKY0M,0.25,4,3.75,2411,1878
B00W259T7G,A23GFTVIETX7DS,0.25,5,4.75,2295,1878
B00W259T7G,A1MZL91Z44RN06,0.833333333,5,4.166666667,2174,1878
B00W259T7G,A3C2JQC6R2K52C,1.6,5,3.4,921,1878
B00W259T7G,AHRNDSKWH1YBT,0.8,5,4.2,2388,1878
B00W259T7G,A2MJ8OL2FYN7CW,0,5,5,2624,1878
B00W259T7G,ATECU14VUIOJ0,0.4,5,4.6,2416,1878
B00W259T7G,A2YB7DLC3FOR7W,0.625,5,4.375,1525,1878
B00W259T7G,A1C217T6VWIE3,-0.75,4,4.75,2075,1878
B00W259T7G,A1W415JP5WEAJK,-0.4,4,4.4,2184,1878
B00W259T7G,A3SMR4HRFJARSC,-1.2,2,3.2,2114,1878
B00W259T7G,A36U7QMYILRLSW,1,5,4,2378,1878
B00W259T7G,A157UIVPN0NYNN,0.25,4,3.75,2633,1878
B00W259T7G,A2OBDNQ5ZYU1L8,0.8,5,4.2,2659,1878
B00W259T7G,A1J5HIF41ENSMZ,-0.25,4,4.25,2589,1878
B00W259T7G,A1KEK09ZA6J9P8,1,5,4,2595,1878
B00W259T7G,A368H9GFY1JCYC,-0.25,4,4.25,2617,1878
B00W259T7G,A24ZMNWTW8AQUR,0.4,4,3.6,2578,1878
B00W259T7G,A29M09QBG9TZLP,1.6,5,3.4,2216,1878
B00W259T7G,ADS99W8WMEXZ2,0,5,5,3070,1878
B00W259T7G,A2UOHALGF2X77Q,0,4,4,2183,1878
B00W259T7G,A3HOBP97RKKY0M,1.25,5,3.75,2411,1878
B00W259T7G,A6VPK7X53QNAQ,1,5,4,2205,1878
B00W259T7G,A5P60H1YBPXBE,0,5,5,2612,1878
B00W259T7G,ANV6I4XJX16A7,1,5,4,3067,1878
B00W259T7G,A3NM1MT3Q2FHXV,0.5,5,4.5,2616,1878
B00W259T7G,A1UQBFCERIP7VJ,0.647058824,5,4.352941176,2179,1878
B00W259T7G,A3U029B8Z5WGI2,1,5,4,2406,1878
B00W259T7G,A2PLNZAU8JVI80,0,5,5,2621,1878
